No,KOAjobID,RA,DEC,z,PSFFLUX_G,PSFFLUX_R,PSFMAG_G,PSFMAG_R,MI,extracted,use
248,0,129.634699,20.0283582,3.8906881810000002,19.815147,55.401577,19.257483999999998,18.141189999999998,-28.89543499,,
249,0,177.9653954,22.7030163,3.827772856,26.353868,56.8042,18.947876,18.114044,-28.85826165,,
250,0,173.9016851,8.70529848,3.847,17.256697,48.88733,19.407576000000002,18.277002,-28.8161854,,
251,0,251.10408560000002,27.6934972,3.885,12.90058,43.75148400000001,19.723425,18.39751,-28.86904871,,
252,0,208.5196777,46.1235372,3.832971811,14.437954000000001,42.509205,19.601194,18.428783,-28.66909607,,
253,0,167.730063,43.0861424,3.839,7.077306,36.47736,20.375154000000002,18.594929999999998,-28.65301319,,
254,0,214.0632686,24.0991464,3.886757135,12.029904,39.88055,19.799284,18.498086999999998,-28.56117149,,
255,0,163.1894858,39.2631618,3.946403503,9.992776,43.548515,20.000695999999998,18.40256,-28.58242527,,
256,0,211.68533140000002,20.7180522,3.936152458,12.574146,46.974102,19.751247,18.320347,-28.62150284,,
257,0,156.5795156,61.6080944,3.8452877999999995,11.56638,36.519405,19.84194,18.59368,-28.50326711,,
258,0,249.6976019,23.4545691,3.823,7.886878,34.49903,20.257595000000002,18.65547,-28.54983983,,
259,0,174.762993,33.9174175,3.938,10.963192,39.99681500000001,19.900084,18.494926,-28.52205073,,
260,0,132.4903493,54.5916019,3.83,10.954448,39.362705,19.900951,18.512278,-28.47580421,,
261,0,149.9046283,13.2043119,4.064,24.461477,104.81644,19.028778,17.448925,-29.665757,,
262,0,179.7771867,13.6271489,4.05,19.890608,67.77062,19.253357,17.922394,-29.482961199999995,,
263,0,147.5585482,58.0268172,3.972927332,21.760279999999998,87.82159,19.155820000000002,17.640995,-29.31908167,,
264,0,185.00346519999997,25.7085391,4.034216881,15.522716500000001,60.229088,19.522545,18.05048,-29.103060100000004,,
265,0,191.7373114,18.8241296,3.96865201,16.347437,59.105854,19.466343,18.070919,-28.96590713,,
266,0,41.19913385,-8.268342,4.070667744,14.124227,54.167235999999995,19.625044,18.165653,-29.03241107,,
267,0,347.9015307,24.9701581,3.9922299389999996,12.994535,45.56507,19.715546,18.353413,-29.05472355,,
268,0,128.7955095,6.84799843,3.99,11.841127,40.742252,19.816454,18.474878,-28.81234158,,
269,0,226.5223298,34.1097925,3.984089136,7.490989999999999,42.577553,20.313496,18.427039999999998,-28.74945488,,
270,0,41.23826323,-1.1360832,3.978,11.055238000000001,40.790874,19.891008,18.473582999999998,-28.69437912,,
271,0,122.7286592,46.0660723,4.087709427,6.7433515,34.84385,20.427618,18.644672,-28.69617042,,
272,0,149.3464194,23.313726100000004,4.020279884,11.734441,41.25088,19.82628,18.461409,-28.63947479,,
273,0,150.3108154,21.2528946,3.9564568999999996,7.7475695999999985,36.0157,20.27694,18.608759,-28.53484109,,
274,0,146.1654019,56.3289389,3.992,7.7875633,33.836155,20.27135,18.676535,-28.52349644,,
275,0,160.24036040000001,51.7516181,4.045404434,8.680035,37.17386,20.153579999999998,18.574394,-28.55177942,,
276,0,148.3116444,63.447944799999995,4.071088791,9.599019,29.607721,20.044338,18.82147,-28.57989452,,
277,0,189.1177822,34.3343955,4.079,8.516502000000001,30.49193,20.174225,18.78952,-28.51031836,,
278,0,158.0879686,9.46361055,3.98,8.826406,29.64234,20.135427,18.820202,-28.46762366,,
279,0,224.65624790000004,8.52530649,4.075,5.0394006,22.510668,20.743706,19.118998,-28.46603367,,
280,0,143.97692849999999,52.937904,4.020220757,6.551214,28.968003999999997,20.45899,18.845184,-28.36680214,,
281,0,201.5493721,7.73288485,4.115,14.598573000000002,81.07069399999997,19.589182,17.727839000000003,-29.53122718,,
282,0,147.3844564,3.59216372,4.107221603,15.033370000000001,61.384937,19.55732,18.02984,-29.29177123,,
283,7260,32.43591485,5.28712822,4.184233665,11.485771000000002,41.870876,19.849532999999997,18.445210999999997,-29.23543354,True,check
284,8106,116.7964413,27.65092700000001,4.125535488,11.174446000000001,41.6372,19.879364000000002,18.451286,-29.18585273,True,False
285,8944,149.43529080000005,33.139101000000004,4.177787304,7.205576400000001,37.89605,20.35566,18.553504999999998,-29.02809337,True,False
286,0,21.75287771,-0.76644,4.105,13.295398,48.19021,19.690697,18.292597,-29.01818173,,
287,10408,23.41798641,4.0166034,4.172,8.53784,42.34165,20.171509,18.433070999999998,-29.00333311,True,check
288,0,159.38494540000005,7.07395732,4.125,11.82289,42.650574,19.818129000000006,18.425179,-28.9156235,,
289,0,170.3176008,18.0416982,4.249572754,7.6002445000000005,30.954975,20.29778,18.773157,-28.94727495,,
290,11329,226.7272971,52.3346488,4.148,3.819267,33.233546999999994,21.044447,18.696045,-28.78611941,True,False
291,0,145.9568855,9.90026677,4.165,4.7186165,26.35245,20.815070000000002,18.947926000000002,-28.70052407,,
292,0,247.1836432,20.011034600000002,4.249,7.8611869999999975,39.151028000000004,20.261136999999998,18.518131,-28.82278749,,
293,0,169.98789730000001,28.231715899999998,4.131727219,9.000475999999997,31.960175,20.114227,18.738462,-28.62557889,,
294,0,164.2723959,19.1785631,4.13684988,7.0279837,34.66326,20.382746,18.650314,-28.58078573,,
295,0,158.693925,11.0373535,4.29,6.820874000000001,27.276873,20.415210000000002,18.910492,-28.64513928,,
296,0,194.49674919999998,-1.1917636999999999,4.138407707,6.677479300000001,24.9559,20.438270000000006,19.007042000000002,-28.51215186,,
297,0,129.9227059,3.30475988,4.234,4.0021224,28.103876,20.993725,18.878065,-28.54195455,,
298,0,160.33796040000001,33.817119299999995,4.121,7.054592599999999,30.420065,20.378643,18.792082,-28.43253694,,
299,0,184.0569062,43.840098299999994,4.1164598460000015,7.550708,29.315886,20.304876,18.832224,-28.39302006,,
300,0,223.00648470000002,41.0788847,4.141,8.764144,26.602612,20.143112,18.937668,-28.37905291,,
301,0,129.6631956,28.9813108,4.372173786,7.789058,39.393784000000004,20.271143,18.511421,-29.16468878,,
302,0,188.1637295,52.880829799999994,4.34,5.519468,33.543777,20.644968,18.685957000000002,-28.87757734,,
303,0,148.7972263,59.6751878,4.3578815460000015,6.0220127,36.781384,20.550404,18.585918,-28.83754525,,
304,0,257.4675236,33.4849877,4.24,6.213051999999999,31.485828,20.51651,18.754696,-28.8055268,,
305,0,214.63207709999998,44.8271054,4.3361201289999975,5.44836,27.994204999999997,20.659039,18.882309,-28.6794083,,
306,12850,162.84360680000003,31.130362800000004,4.26,2.9365585,22.473515,21.329386,19.120792,-28.59761995,True,check
307,13938,248.3317897,14.195019,4.384036541,4.1080546,23.803553,20.96539,19.058369,-28.69644059,True,False
308,0,207.80732780000002,22.7594343,4.3615465160000015,3.3424172,29.102428000000003,21.189062,18.840158,-28.58417492,,
309,0,218.84760669999997,30.9561262,4.31,3.4331996,19.961496,21.160007,19.249477,-28.54201807,,
310,0,255.7023268,31.679997600000004,4.362,2.9735405,16.992178,21.315823,19.424324,-28.16738301,,
311,0,161.646838,9.92766973,4.354,2.4357562,15.103503,21.531937,19.552236999999998,-28.16436752,,
312,0,162.1943099,44.1196638,4.3469999999999995,0.6610457,10.158922,22.929834,19.982729,-27.60102019,,
313,0,164.7378654,11.0246125,4.3400640489999995,2.4361882,19.087345000000006,21.531744,19.298094,-28.32092718,,
314,0,230.5402397,45.773807,4.33,3.4458290000000003,18.648815,21.156025,19.323326,-28.37906493,,
315,0,160.1672389,-0.2613547,4.326293945,3.1717618,15.681532999999998,21.245876000000006,19.511465,-28.25494948,,
316,0,206.84622230000002,0.36633047,4.2979226110000015,4.0692058,20.287975,20.975695,19.231865,-28.26221099,,
317,0,166.74094409999995,8.27870699,4.29333353,4.1413665,23.376265,20.956629,19.078032999999998,-28.28989819,,
318,0,179.49152519999996,48.9488275,4.29290247,3.5769512999999997,17.710466,21.11553,19.379375,-28.17830494,,
319,0,225.3676551,19.5698326,4.283079624,1.7922039,13.60396,21.863804000000002,19.665751999999998,-28.12217953,,
320,0,186.50284409999998,0.98990175,4.269830703999999,3.2893476,25.459707,21.206413,18.985342000000006,-28.27506503,,
321,0,122.2059584,52.2542527,4.47,3.6796330000000004,23.042555,21.084839000000002,19.093643,-28.97440638,,
322,0,235.918247,34.2956833,4.416345119,2.2889267999999996,34.682995,21.599245,18.649696,-28.91040354,,
323,0,233.1975864,22.6178278,4.438457489,6.0758467000000005,25.040316,20.540745,19.003376,-28.95204051,,
324,0,197.73692,10.9250446,4.479145527,3.9448893,25.104454,21.009348000000006,19.000598999999998,-28.90212663,,
325,0,240.90271090000002,35.140085299999996,4.455,4.2246685,15.288242000000002,20.935026,19.53904,-28.68592819,,
326,0,210.44388569999998,2.74298094,4.424509048,2.5634959999999998,25.6584,21.476582999999998,18.976902,-28.63003199,,
327,0,246.18766269999998,27.2385517,4.499801636,2.4427915000000002,15.462691,21.528812,19.526722,-28.58645384,,
328,0,249.1538721,31.9547577,4.545,1.230391,11.497282,22.269129,19.848394,-28.66287605,,
329,0,136.6451792,2.57606646,4.5013203619999995,1.8697712,17.592458999999995,21.818022,19.386633,-28.74018513,,
330,0,230.02470309999998,23.664711899999997,4.486707211000001,1.3671358999999998,17.925972,22.155796,19.366245000000006,-28.15200381,,
331,0,340.4489851,13.8674345,4.46,1.8478858,16.379564000000002,21.830745999999998,19.464185999999998,-28.54082553,,
332,0,195.56551409999997,55.0982002,4.45815134,1.7590947000000001,11.820041,21.883945,19.81834,-28.19157553,,
333,0,240.90271090000002,35.140085299999996,4.455,4.2246685,15.288242000000002,20.935026,19.53904,-28.68592819,,
334,0,142.0803745,53.67337439999999,4.44,0.32228053,7.110367299999999,23.65322,20.36996,-27.67031184,,
335,0,144.82321430000005,27.4536646,4.402209759,2.5819723999999997,16.544313,21.468803,19.453321,-28.34197684,,
336,15471,16.58018725,0.80647632,4.435,2.7492115000000004,22.501259,21.400818,19.119452,-28.44836023,False,False
337,0,197.73692,10.9250446,4.479145527,3.9448893,25.104454,21.009348000000006,19.000598999999998,-28.90212663,,
338,0,133.521291,17.1771956,4.434175968,2.7398236000000002,15.681296,21.404524,19.511482,-28.22820013,,
339,0,175.0360915,62.0917463,4.516811371,1.4200488000000002,13.1258745,22.114906,19.704588,-28.01177048,,
340,0,160.96338480000003,65.1133127,4.52,1.5873433000000001,11.485799,21.994848,19.849478,-28.13395254,,
341,16474,253.65355919999996,22.4593898,4.6960000000000015,1.6610879,10.410615,21.945845000000002,19.956165,-29.12272736,True,False
342,0,216.77443990000003,33.138305100000004,4.678999999999999,0.5000862,6.2565627,23.218817,20.508760000000002,-28.40810891,,
343,0,183.59179630000003,66.95216620000001,4.669,0.7960151999999999,8.30358,22.734076,20.201610000000002,-28.54651239,,
344,0,222.11589840000002,28.1832064,4.66,1.1286614,9.459371,22.361752,20.06017,-28.83970773,,
345,0,205.3925007,1.69935559,4.65,0.7085674,8.315236,22.856939999999998,20.200087,-28.56185603,,
346,0,225.4543605,59.38118589999999,4.64765358,1.2481174,7.793535,22.25376,20.270407000000002,-28.41893251,,
347,0,225.1162319,43.7002508,4.63,0.99887073,8.027446000000001,22.49251700000001,20.238314000000006,-28.28756702,,
348,0,218.46755180000002,2.45388033,4.623,1.9708493000000002,15.367802,21.761110000000002,19.533405,-29.00690349,,
349,0,195.009017,1.30640271,4.612,1.9331915000000002,11.5672245,21.781967,19.84181,-28.49022596,,
350,0,124.52865829999999,7.32230371,4.6,2.2109616,13.775849,21.636753,19.652122,-28.71575453,,
351,17731,180.2929762,21.2995783,4.579,0.8040525,6.8642710000000005,22.723434,20.408182,-28.55585804,True,False
352,0,248.54924869999996,21.8903015,4.56,1.6387993000000003,7.610773,21.960426000000002,20.296158,-28.33427978,,
353,0,214.80912519999998,-1.8368419999999999,4.56,0.5943901999999999,8.8291235,23.040743,20.135006,-28.26848579,,
354,0,177.3120252,28.2190939,4.556737423,3.5712967000000004,19.533236,21.117247,19.273024,-28.75946874,,
355,0,38.10890438,-5.6248514000000025,4.55,3.7240276,13.906213000000001,21.071835,19.641897,-28.4459465,,
356,0,192.60586819999997,18.582822699999998,4.555,1.0651979999999999,6.595353,22.423756,20.451546,-27.92455744,,
357,0,146.0367628,43.740848,4.564,0.6681577,5.918019999999999,22.91862,20.569113,-27.75480734,,
358,0,137.2306312,33.6104189,4.585,0.64085764,4.9082737000000005,22.96229,20.772029999999997,-27.95763119,,
359,0,143.2786732,33.4324,4.585,0.49037352,5.719886,23.23883,20.606054,-27.86207875,,
360,0,206.22296430000003,29.755455100000002,4.66,0.5156930000000001,4.9039035,23.187368,20.772995,-27.86917245,,
361,0,246.59742889999998,48.69346270000001,4.843,0.7097342,9.126027,22.85521,20.099107999999998,-28.86064353,,
362,0,216.6430556,20.726771799999998,4.82,0.64503616,4.9455279999999995,22.955494,20.76383,-28.21930038,,
363,0,127.8440716,40.773165899999995,4.82,0.5160737,7.775503,23.186611,20.272920000000006,-28.36823189,,
364,0,134.28308869999998,32.1755511,4.799223423,0.23974325,8.071723,23.922520000000002,20.232344,-28.65974786,,
365,0,160.1712338,16.376075,4.798,0.5866691999999999,5.8516755,23.054323,20.581343,-28.51520983,,
366,18802,165.1884793,11.377539599999999,4.740353107,0.85683435,4.7762675,22.655973,20.801594,-28.50080147,True,False
367,0,197.32137580000003,16.9662475,4.71,1.0984023,5.8250585,22.390879,20.586288,-28.40327995,,
368,0,206.44569209999997,-1.9945501,4.7,0.54658675,4.3874574,23.127544,20.893656,-27.81545495,,
369,0,217.5989137,42.076809000000004,4.705,0.45872417,3.9942290000000003,23.306553,20.99544,-28.16010231,,
370,0,194.3251201,37.7916424,4.73,0.35714957,4.976104,23.5547,20.757145,-28.10393486,,
371,0,131.6313723,24.1856594,4.731,0.30197978,4.5548244,23.714401000000002,20.853067000000006,-28.1568794,,
372,0,203.01611090000003,55.518062,4.738007069,0.5999856,5.080376,23.031004,20.734655,-28.10911131,,
373,19407,180.1530448,46.3139722,4.745,0.4336238,4.1582484,23.363207,20.95182,-28.07965639,True,False
374,0,150.7133507,22.5264182,4.75,0.112344995,4.296996,24.474447,20.916242999999998,-27.99582336,,
375,0,330.0361121,0.29581438,4.77,0.08622104,4.678587,24.612398000000002,20.824,-28.23539783,,
376,0,137.8010709,25.9071374,4.805,0.5984929,5.8276014000000025,23.033594,20.585815,-28.26751351,,
377,0,343.1934933,14.423854,4.805,-0.056437604,3.3764907999999996,25.449472,21.177467,-27.65533471,,
378,0,143.8471616,41.2551591,4.808579922,0.710588,3.8964608,22.853943,21.022295,-27.78984371,,
379,0,239.25070469999997,10.311602800000001,4.829,-0.015269004,2.320442,25.206385,21.583181,-27.40436066,,
380,0,214.6666287,31.712242699999997,4.85,0.16095161,2.3298132000000003,24.240885000000002,21.578829000000002,-27.66684078,,
381,20393,2.8134867889999997,14.767168099999996,4.964322567,1.4620149,14.139564499999999,22.083529000000002,19.623829999999998,-29.24040446,False,False
382,0,253.4775691,40.9006148,4.96,0.27360296,5.930201,23.805197,20.566882999999997,-28.81608579,,
383,0,215.2659739,34.5588948,4.96,-0.018129252,4.824545400000001,25.223562,20.790688,-27.94705007,,
384,0,216.35874390000004,8.45512663,4.938,-0.05517969,5.7387624000000015,25.442226,20.60248,-28.63171853,,
385,0,156.5953313,47.3186648,4.93,0.19700976,8.364051,24.086592,20.193735,-28.66453758,,
386,0,234.2094031,50.13620220000001,4.926006317,0.23846503,8.083786,23.927156,20.230724,-28.90873186,,
387,21426,162.8459894,35.7595305,4.91,-0.08942737,7.697610000000001,25.633772,20.283846,-28.97090117,False,False
388,0,198.14200359999998,23.1212105,4.891,0.009470737,4.8674974,25.057292999999998,20.781076000000002,-28.07593068,,
389,0,145.28482340000005,59.7904875,4.8610000000000015,0.2788903,5.666232,23.787785,20.616278,-28.09719162,,
390,0,162.58503380000005,26.33398,4.864,0.063231856,4.597028,24.740425,20.843067,-27.97649799,,
391,0,121.8129966,13.4681068,4.87,0.067614116,3.9029856,24.715584,21.020483,-28.00248977,,
392,0,206.0359005,15.3569592,4.871,0.24243969,3.6892769999999997,23.91279,21.0815,-27.96471254,,
393,0,198.14200359999998,23.1212105,4.891,0.009470737,4.8674974,25.057292999999998,20.781076000000002,-28.07593068,,
394,0,160.85649540000003,40.8137469,4.9060000000000015,0.14477779999999998,4.9147635,24.31525,20.770597,-28.362875,,
395,0,210.92530150000002,12.881273199999999,4.912594318,0.12502769,3.6817305,24.410582,21.08372,-28.12634503,,
396,0,123.3888551,35.1363271,4.92,0.08180501,5.5443370000000005,24.636534,20.639868,-28.42199693,,
397,0,207.0828307,18.3238401,4.94,0.016551387,4.4785237,25.01469800000001,20.871384,-28.24556216,,
398,0,112.7630362,44.9970651,4.98,-0.052290685,4.444329,25.425528,20.879694,-28.3521597,,
399,0,176.7407986,40.619074299999994,4.98,0.23379445,3.9769614,23.944237,21.000134,-28.03621121,,
400,0,204.37004199999998,41.9277372,5.032592773,-0.07220583,3.257876,25.539022,21.216194,-27.89638067,,
